img_path,x1,y1,x2,y2,class_name
images_train/DSC04173,1785,968,1832,1145,person
images_train/DSC04174,2909,980,3377,2332,person
images_train/DSC04175,683,238,1060,1317,person
images_train/DSC04175,450,1420,1110,3167,person
images_train/DSC04175,1176,1281,1784,3153,person
images_train/DSC04178,3031,1731,3642,3238,person
images_train/DSC04178,2627,1597,3197,3212,person
images_train/DSC04178,1037,608,1384,1617,person
images_train/DSC04179,2560,898,3093,2529,person
images_train/DSC04179,3021,949,3564,2518,person
images_train/DSC04180,3466,686,4356,3001,person
images_train/DSC04181,2285,390,3160,2798,person
images_train/DSC04182,3129,1426,3730,2617,person
images_train/DSC04182,1364,1064,1726,1806,person
images_train/DSC04182,1156,996,1506,1781,person
images_train/DSC04183,3189,876,3746,2576,person
images_train/DSC04183,3851,904,4346,2534,person
images_train/DSC04184,2930,288,3863,2881,person
images_train/DSC04184,1625,465,2351,2752,person
images_train/DSC04184,770,523,1514,2786,person
images_train/DSC04184,4169,271,4312,696,person
images_train/DSC04184,2562,284,2670,551,person
images_train/DSC04184,1926,316,2073,599,person
images_train/DSC04184,124,414,279,819,person
images_train/DSC04185,2074,624,2871,2746,person
images_train/DSC04185,1551,694,1759,1239,person
images_train/DSC04185,1009,789,1164,1256,person
images_train/DSC04185,724,781,901,1284,person
images_train/DSC04186,2963,1326,3459,2589,person
images_train/DSC04186,4526,1493,5119,2606,person
images_train/DSC04186,4286,1159,4799,1563,car
images_train/DSC04187,2813,421,3890,3217,person
images_train/DSC04187,1503,504,2420,3202,person
images_train/DSC04189,2174,801,2836,3084,person
images_train/DSC04190,1574,1376,2026,2506,person
images_train/DSC04191,3502,364,4305,2580,person
images_train/DSC04192,2799,384,3319,2044,person
images_train/DSC04192,1614,169,2209,1776,person
images_train/DSC04192,789,181,1269,1914,person
images_train/DSC04192,961,0,1219,69,person
images_train/DSC04192,1466,0,1631,91,person
images_train/DSC04193,2926,2563,3194,3516,person
images_train/DSC04193,2903,2613,3204,3509,person
images_train/DSC04193,2584,2559,2903,3569,person
images_train/DSC04193,2144,2618,2464,3556,person
images_train/DSC04193,1036,2326,1458,3099,person
images_train/DSC04194,3386,589,4106,3069,person
images_train/DSC04197,2715,282,3813,3450,person
images_train/DSC04198,4496,1032,4962,2244,person
images_train/DSC04198,5273,830,5472,1571,person
images_train/DSC04199,3289,1569,3756,2663,person
images_train/DSC04200,628,1136,1094,2192,person
images_train/DSC04200,1286,944,1638,1876,person
images_train/DSC04200,2161,1690,2570,2896,person
images_train/DSC04200,2627,1762,3166,2917,person
images_train/DSC04203,2117,1040,2656,2547,person
images_train/DSC04203,0,903,136,1574,person
images_train/DSC04203,220,944,396,1560,person
images_train/DSC04203,1261,910,1440,1429,person
images_train/DSC04203,1332,944,1487,1407,person
images_train/DSC04204,88,1122,1068,3212,person
images_train/DSC04204,2182,1324,2248,1468,person
images_train/DSC04204,2346,1314,2412,1462,person
images_train/DSC04204,2420,1316,2476,1460,person
images_train/DSC04204,2438,1276,2556,1342,bicycle
images_train/DSC04205,2746,1430,3110,2490,person
images_train/DSC04208,0,1294,779,3648,person
images_train/DSC04208,360,395,1471,3524,person
images_train/DSC04208,3649,422,4354,2395,person
images_train/DSC04208,2279,440,2814,2305,person
images_train/DSC04208,1435,453,1948,2167,person
images_train/DSC04208,1480,0,1682,71,person
images_train/DSC04209,494,1286,1348,3270,person
images_train/DSC04209,3824,729,3906,958,person
images_train/DSC04209,3647,695,3713,901,person
images_train/DSC04210,2870,1404,3192,2142,person
images_train/DSC04210,2402,1346,2694,2060,person
images_train/DSC04211,3251,340,4442,3421,person
images_train/DSC04211,5054,0,5214,199,person
images_train/DSC04213,1106,974,1866,3152,person
images_train/DSC04213,2176,1082,2938,3072,person
images_train/DSC04213,1110,404,1468,1400,person
images_train/DSC04214,1534,835,1902,2002,person
images_train/DSC04214,1817,1024,2546,2902,person
images_train/DSC04214,2533,1157,3339,2842,person
images_train/DSC04215,3299,941,4261,3131,person
images_train/DSC04215,2569,771,3009,1974,person
images_train/DSC04215,988,817,1290,1597,person
images_train/DSC04215,798,695,980,1234,person
images_train/DSC04215,1386,719,1572,1151,person
images_train/DSC04215,1618,713,1785,1140,person
images_train/DSC04215,303,777,387,1029,person
images_train/DSC04215,440,755,519,977,person
images_train/DSC04215,705,733,812,1032,person
images_train/DSC04215,590,743,666,959,person
images_train/DSC04216,1564,1228,2011,2341,person
images_train/DSC04216,2264,1464,2434,1889,person
images_train/DSC04216,2868,1293,3569,2314,person
images_train/DSC04216,2426,1514,2551,1938,person
images_train/DSC04217,2369,692,3334,3248,person
images_train/DSC04217,0,481,160,1061,person
images_train/DSC04217,577,454,1007,1727,person
images_train/DSC04217,2093,384,2363,1101,person
images_train/DSC04217,1883,384,2200,1117,person
images_train/DSC04217,410,471,578,966,person
images_train/DSC04217,243,521,353,856,person
images_train/DSC04217,208,541,263,746,person
images_train/DSC04217,547,511,842,1077,person
images_train/DSC04218,504,1058,1353,3275,person
images_train/DSC04218,1958,971,2386,2142,person
images_train/DSC04218,2669,973,3229,2400,person
images_train/DSC04218,3044,941,3485,2269,person
images_train/DSC04218,3540,932,4080,2269,person
images_train/DSC04219,1922,1334,2486,2908,person
images_train/DSC04219,778,1346,1320,2844,person
images_train/DSC04219,522,1323,716,2025,person
images_train/DSC04219,1119,1305,1385,1950,person
images_train/DSC04219,2310,1279,2492,1757,person
images_train/DSC04219,2583,1263,2787,1769,person
images_train/DSC04219,2950,1275,3093,1677,person
images_train/DSC04219,3086,1207,3245,1677,person
images_train/DSC04219,3217,1212,3375,1670,person
images_train/DSC04219,3370,1199,3549,1665,person
images_train/DSC04220,1064,1069,1694,2861,person
images_train/DSC04220,4351,944,4974,2126,person
images_train/DSC04221,1634,674,2266,2246,person
images_train/DSC04221,2568,954,3034,1710,person
images_train/DSC04221,3092,796,3540,2090,person
images_train/DSC04221,1832,742,2908,1212,car
images_train/DSC04221,4224,544,4808,976,car
images_train/DSC04223,2534,68,3786,3525,person
images_train/DSC04224,2924,1528,3364,2661,person
images_train/DSC04224,2952,1521,3127,2041,person
images_train/DSC04224,3179,1543,3324,2021,person
images_train/DSC04227,702,750,1446,2824,person
images_train/DSC04227,2764,436,2962,764,person
images_train/DSC04227,416,484,566,952,person
images_train/DSC04227,3795,351,3979,577,person
images_train/DSC04227,2350,500,2470,816,person
images_train/DSC04230,1722,1274,2176,2698,person
images_train/DSC04230,2422,1394,2932,2684,person
images_train/DSC04230,2039,1380,2155,1725,person
images_train/DSC04230,2816,1348,2906,1599,person
images_train/DSC04230,2955,1332,3056,1594,person
images_train/DSC04230,3290,1296,3385,1553,person
images_train/DSC04230,3828,1290,3915,1515,person
images_train/DSC04231,2739,1029,3593,3269,person
images_train/DSC04232,2509,1086,3371,3226,person
images_train/DSC04232,709,994,1204,2251,person
images_train/DSC04232,156,1034,514,2201,car
images_train/DSC04232,1076,987,1213,1354,person
images_train/DSC04232,2337,969,2444,1220,person
images_train/DSC04232,1932,999,1990,1160,person
images_train/DSC04232,3427,985,3525,1132,person
images_train/DSC04233,2145,394,3148,3277,person
images_train/DSC04234,3171,884,4333,3648,person
images_train/DSC04234,3270,439,3870,2399,person
images_train/DSC04234,0,225,110,767,person
images_train/DSC04234,162,212,353,769,person
images_train/DSC04234,197,238,470,983,person
images_train/DSC04234,511,262,760,974,person
images_train/DSC04234,912,336,1055,650,person
images_train/DSC04234,1076,349,1137,498,person
images_train/DSC04235,1332,482,2436,3396,person
images_train/DSC04236,2391,539,3299,2894,person
images_train/DSC04236,1229,571,1601,1768,person
images_train/DSC04236,166,576,439,1419,person
images_train/DSC04236,250,606,379,946,person
images_train/DSC04236,599,502,757,935,person
images_train/DSC04237,824,1311,1289,2754,person
images_train/DSC04237,316,1276,816,2564,person
images_train/DSC04237,164,709,484,1646,person
images_train/DSC04239,2629,1434,3176,3061,person
images_train/DSC04239,769,1332,869,1636,person
images_train/DSC04239,969,1364,1061,1625,person
images_train/DSC04239,4286,1206,4367,1406,person
images_train/DSC04239,4610,1189,4669,1364,person
images_train/DSC04239,4827,1190,4875,1350,person
images_train/DSC04239,2749,1226,2815,1446,person
images_train/DSC04239,2790,1245,2850,1446,person
images_train/DSC04240,2546,570,3380,3280,person
images_train/DSC04241,3023,1266,3776,2933,person
images_train/DSC04242,1205,1753,1458,2505,person
images_train/DSC04243,3338,360,3528,775,person
images_train/DSC04243,3435,225,3560,770,person
images_train/DSC04243,2583,415,3075,1640,person
images_train/DSC04243,2047,445,2162,630,person
images_train/DSC04243,1972,475,2077,663,person
images_train/DSC04243,1854,515,1957,713,person
images_train/DSC04243,1839,465,1919,718,person
images_train/DSC04243,1892,478,1939,725,person
images_train/DSC04243,1434,440,1622,895,person
images_train/DSC04243,1199,503,1319,828,person
images_train/DSC04243,629,680,1229,1383,person
images_train/DSC04243,846,570,884,755,person
images_train/DSC04243,3372,694,4316,3082,person
images_train/DSC04244,1708,830,2459,2548,person
images_train/DSC04244,243,843,913,2565,person
images_train/DSC04244,297,610,383,867,person
images_train/DSC04245,984,318,2139,3204,person
images_train/DSC04246,2332,1429,2927,2789,person
images_train/DSC04246,1291,1128,1886,2900,person
images_train/DSC04246,179,1484,961,3583,person
images_train/DSC04246,4523,1335,4746,1835,person
images_train/DSC04247,3319,793,3846,3066,person
images_train/DSC04247,956,763,2186,2973,person
images_train/DSC04247,2010,677,2170,1127,person
images_train/DSC04247,2238,702,2360,1110,person
images_train/DSC04247,2870,742,2930,852,person
images_train/DSC04248,1903,687,2868,3477,person
images_train/DSC04248,2786,822,3877,3359,person
images_train/DSC04250,3991,1142,4349,2165,person
images_train/DSC04250,1123,1466,1725,3202,person
images_train/DSC04251,2385,1194,2955,2861,person
images_train/DSC04252,2521,1264,3024,2624,person
images_train/DSC04253,1756,811,2449,3085,person
images_train/DSC04254,2288,1219,2592,2078,person
images_train/DSC04254,3631,1521,3975,2505,person
images_train/DSC04254,4688,1481,4964,2429,person
images_train/DSC04255,986,1484,1701,2806,person
images_train/DSC04255,2515,1431,2535,1493,person
images_train/DSC04255,4934,1292,5058,1662,person
images_train/DSC04255,4270,1312,4338,1498,person
images_train/DSC04255,4320,1321,4376,1445,person
images_train/DSC04255,4166,1321,4203,1412,person
images_train/DSC04255,4217,1307,4242,1403,person
images_train/DSC04255,4231,1306,4261,1401,person
images_train/DSC04255,4393,1320,4411,1384,person
images_train/DSC04255,4414,1311,4435,1389,person
images_train/DSC04255,4467,1302,4494,1376,person
images_train/DSC04255,2017,1408,2121,1634,person
images_train/DSC04256,1793,545,2509,2978,person
images_train/DSC04257,1446,1147,2073,2933,person
images_train/DSC04257,2676,968,3072,2010,person
images_train/DSC04257,3028,763,3280,1425,person
images_train/DSC04257,3221,1069,4012,3136,person
images_train/DSC04258,2609,1152,3559,3330,person
images_train/DSC04258,1508,1132,2566,3348,person
images_train/DSC04258,478,1084,894,1384,car
images_train/DSC04259,2410,1292,2935,2342,person
images_train/DSC04259,3668,1123,4391,2268,person
images_train/DSC04259,4997,1244,5275,2140,person
images_train/DSC04260,1721,1011,2246,2564,person
images_train/DSC04260,1423,723,1526,1216,person
images_train/DSC04266,612,1304,1072,2692,person
images_train/DSC04266,1016,1328,1542,2543,person
images_train/DSC04266,2022,1120,2682,2469,person
images_train/DSC04266,3134,1058,3510,2321,person
images_train/DSC04266,3232,982,3988,3292,person
images_train/DSC04266,4656,1049,5005,2266,person
images_train/DSC04267,1968,1141,2716,3155,person
images_train/DSC04267,429,1071,834,2268,person
images_train/DSC04268,4163,934,4843,2875,person
images_train/DSC04268,3067,854,3529,2427,person
images_train/DSC04268,1500,993,1632,1282,person
images_train/DSC04268,1288,1100,1921,3024,person
images_train/DSC04268,0,2008,435,3646,person
images_train/DSC04268,202,994,1113,3111,person
images_train/DSC04268,1793,879,1954,1395,person
images_train/DSC04270,3898,925,5020,3355,person
images_train/DSC04270,4583,943,4850,1535,person
images_train/DSC04270,1889,1143,1919,1205,person
images_train/DSC04270,1851,1143,1874,1215,person
images_train/DSC04270,1411,1179,1435,1221,person
images_train/DSC04272,5330,1752,5472,3648,person
images_train/DSC04272,1966,1491,2554,3086,person
images_train/DSC04272,3149,1311,3471,2176,person
images_train/DSC04272,2731,584,2849,901,person
images_train/DSC04272,2641,624,2761,909,person
images_train/DSC04273,4726,609,4809,860,person
images_train/DSC04273,4192,637,4282,884,person
images_train/DSC04273,4115,652,4188,863,person
images_train/DSC04273,2112,1032,2760,3205,person
images_train/DSC04274,2620,856,3451,3218,person
images_train/DSC04275,2146,374,2916,2491,person
images_train/DSC04275,4983,0,5144,208,person
images_train/DSC04277,2569,99,2819,832,person
images_train/DSC04277,4035,490,4372,1515,person
images_train/DSC04277,4535,427,4912,1475,person
images_train/DSC04277,4843,1155,5225,2234,person
images_train/DSC04277,3751,1825,4428,3286,person
images_train/DSC04277,4729,1598,5265,3121,person
images_train/DSC04278,3849,1029,4539,2956,person
images_train/DSC04278,2766,926,3289,2626,person
images_train/DSC04278,1781,811,2561,2681,person
images_train/DSC04279,2465,1400,2950,2302,person
images_train/DSC04279,3258,1878,3419,2378,person
images_train/DSC04279,4683,1723,4824,2061,person
images_train/DSC04280,2866,336,4111,3457,person
images_train/DSC04280,4013,559,5173,3156,person
images_train/DSC04280,5229,1229,5472,2506,person
images_train/DSC04281,2243,838,2978,2953,person
images_train/DSC04281,2746,713,3653,2958,person
images_train/DSC04281,4231,791,5121,2851,person
images_train/DSC04284,1177,948,1820,2879,person
images_train/DSC04284,1953,734,2613,3002,person
images_train/DSC04284,4289,469,4613,1403,person
images_train/DSC04284,3951,234,4131,339,car
images_train/DSC04284,4053,208,4279,338,car
images_train/DSC04284,4449,194,4723,308,car
images_train/DSC04284,4839,148,5013,268,car
images_train/DSC04284,3443,348,3559,438,car
images_train/DSC04286,534,429,1039,1974,person
images_train/DSC04286,1107,501,1659,2029,person
images_train/DSC04286,1924,151,2239,1039,person
images_train/DSC04286,1649,249,1884,1016,person
images_train/DSC04287,930,940,1575,2910,person
images_train/DSC04287,584,1489,763,1580,car
images_train/DSC04287,1454,879,2038,2434,person
images_train/DSC04287,2820,933,3457,2731,person
images_train/DSC04287,3769,673,4118,1718,person
images_train/DSC04287,4062,716,4390,1718,person
images_train/DSC04287,4358,567,4629,1278,person
images_train/DSC04287,4736,888,4886,1268,person
images_train/DSC04287,4837,571,5034,1203,person
images_train/DSC04287,4958,705,5145,1181,person
images_train/DSC04287,5230,675,5421,1177,person
images_train/DSC04287,5383,640,5471,1190,person
images_train/DSC04289,2047,1574,2525,2840,person
images_train/DSC04290,3839,739,4738,3205,person
images_train/DSC04290,846,478,1387,1827,person
images_train/DSC04291,245,981,1255,3399,person
images_train/DSC04291,1742,1048,2544,3160,person
images_train/DSC04291,3164,1238,3304,1624,person
images_train/DSC04291,3150,1234,3262,1552,person
images_train/DSC04291,3020,1212,3122,1542,person
images_train/DSC04291,3272,1254,3358,1482,person
images_train/DSC04291,2954,1216,3046,1494,person
images_train/DSC04291,3174,1212,3248,1428,person
images_train/DSC04291,3228,1200,3302,1402,person
images_train/DSC04291,3140,1194,3194,1324,person
images_train/DSC04291,3072,1164,3130,1278,person
images_train/DSC04291,3038,1196,3090,1282,person
images_train/DSC04291,2988,1174,3052,1320,person
images_train/DSC04293,2267,1714,2876,2926,person
images_train/DSC04293,2537,1534,2800,2900,person
images_train/DSC04294,4214,304,5249,2791,person
images_train/DSC04294,3931,384,4691,2526,person
images_train/DSC04294,2889,464,3081,1101,person
images_train/DSC04295,580,44,1482,2931,person
images_train/DSC04295,4510,0,4671,201,person
images_train/DSC04295,4613,0,4766,172,person
images_train/DSC04296,1940,192,2643,2338,person
images_train/DSC04298,0,1253,649,3058,person
images_train/DSC04298,761,1206,1404,3024,person
images_train/DSC04300,3708,141,4023,331,car
images_train/DSC04300,3213,106,3603,401,car
images_train/DSC04300,2628,176,2933,331,car
images_train/DSC04300,2363,186,2673,356,car
images_train/DSC04300,4022,141,4102,293,car
images_train/DSC04300,1914,141,2399,476,car
images_train/DSC04300,41,271,136,581,person
images_train/DSC04300,811,281,1306,1771,person
images_train/DSC04300,1866,271,2936,3086,person
images_train/DSC04300,131,1136,2466,2641,bicycle
images_train/DSC04300,3401,51,3821,1221,person
images_train/DSC04300,4766,166,5472,2116,person
images_train/DSC04300,3919,149,4032,291,car
images_train/DSC04302,360,562,445,794,person
images_train/DSC04302,445,564,530,792,person
images_train/DSC04302,3056,429,3861,3227,person
images_train/DSC04303,2547,747,3207,2913,person
images_train/DSC04304,3209,783,4435,3264,person
images_train/DSC04304,519,612,1087,2657,person
images_train/DSC04304,3566,529,4767,1049,car
images_train/DSC04304,2509,517,3489,1012,car
images_train/DSC04304,181,664,316,904,person
images_train/DSC04304,4517,432,4587,637,person
images_train/DSC04309,2119,1083,2325,1737,person
images_train/DSC04309,818,1178,936,1493,person
images_train/DSC04309,880,1156,1031,1450,person
images_train/DSC04309,808,1021,879,1237,person
images_train/DSC04309,388,1185,477,1435,person
images_train/DSC04309,0,1232,61,1439,person
images_train/DSC04309,111,1187,167,1379,person
images_train/DSC04309,52,1223,107,1371,person
images_train/DSC04309,3154,1494,4853,2674,bicycle
images_train/DSC04309,69,1216,392,2083,person
images_train/DSC04309,524,1138,940,2211,person
images_train/DSC04309,528,1573,943,2335,bicycle
images_train/DSC04309,55,1511,387,2151,bicycle
images_train/DSC04310,1219,2036,2979,3259,bicycle
images_train/DSC04310,2601,1389,3089,2694,person
images_train/DSC04310,1274,1494,1744,2681,person
images_train/DSC04312,5209,1942,5470,2326,bicycle
images_train/DSC04312,4987,1876,5470,2345,bicycle
images_train/DSC04312,1654,1781,3407,2618,car
images_train/DSC04312,705,1815,848,2335,person
images_train/DSC04313,1809,1184,2404,2976,person
images_train/DSC04313,2529,1306,3191,2776,person
images_train/DSC04313,3504,1259,4116,2936,person
images_train/DSC04313,4939,1176,5386,2334,person
images_train/DSC04313,1723,619,1829,994,person
images_train/DSC04314,633,725,1644,3374,person
images_train/DSC04314,4427,603,5065,2443,person
images_train/DSC04315,3085,1040,3660,3377,person
images_train/DSC04319,578,948,3883,2498,car
images_train/DSC04321,4975,1399,5152,1886,person
images_train/DSC04321,853,1503,3202,2958,car
images_train/DSC04321,2085,1776,2549,2581,person
images_train/DSC04321,697,1811,850,2178,person
images_train/DSC04321,1801,1795,2087,2561,person
images_train/DSC04323,3034,1477,3764,3426,person
images_train/DSC04324,182,1114,2847,2992,car
images_train/DSC04324,2110,876,2351,1434,person
images_train/DSC04324,3211,923,3359,1190,person
images_train/DSC04324,2807,952,2967,1219,person
images_train/DSC04324,2589,930,2744,1181,person
images_train/DSC04324,1799,866,2392,1248,car
images_train/DSC04324,1514,944,1634,1137,person
images_train/DSC04324,1270,944,1401,1151,person
images_train/DSC04324,782,926,1252,1189,car
images_train/DSC04324,526,956,631,1137,person
images_train/DSC04324,1099,958,1433,1138,car
images_train/DSC04324,0,1003,141,1171,car
images_train/DSC04324,703,954,811,1133,person
images_train/DSC04328,2347,1299,3128,2690,person
images_train/DSC04328,1038,1306,1730,2810,person
images_train/DSC04328,1148,1135,1283,1422,person
images_train/DSC04328,794,1211,941,1572,person
images_train/DSC04328,390,1362,504,1595,person
images_train/DSC04329,3019,1429,3181,1814,person
images_train/DSC04329,1471,1559,2766,2344,car
images_train/DSC04329,0,1524,1266,2434,car
images_train/DSC04329,606,1594,1659,2299,car
images_train/DSC04329,0,1619,371,2321,car
images_train/DSC04330,3101,850,4018,3234,person
images_train/DSC04331,921,517,1118,1088,person
images_train/DSC04331,1591,321,2544,3086,person
images_train/DSC04333,4092,1057,4765,2535,person
images_train/DSC04333,4087,1670,4864,2841,bicycle
images_train/DSC04333,434,454,481,643,person
images_train/DSC04333,2856,234,2934,436,person
images_train/DSC04334,3402,504,4615,3081,person
images_train/DSC04334,3388,1511,4620,3516,bicycle
images_train/DSC04335,3549,833,4336,3173,person
images_train/DSC04336,507,1728,908,2657,person
images_train/DSC04336,1423,1899,3552,2659,car
images_train/DSC04336,2031,1985,2526,2494,person
images_train/DSC04338,5106,373,5346,1131,person
images_train/DSC04338,5437,526,5471,1126,person
images_train/DSC04338,3290,466,4474,3003,person
images_train/DSC04338,3264,1475,4327,3532,bicycle
images_train/DSC04341,1820,1611,2784,2131,car
images_train/DSC04341,243,1552,509,1722,car
images_train/DSC04341,526,1556,793,1706,car
images_train/DSC04341,818,1556,1126,1697,car
images_train/DSC04341,3268,1527,3998,1752,car
images_train/DSC04341,3709,1522,4239,1744,car
images_train/DSC04341,4260,1545,4335,1772,person
images_train/DSC04341,4368,1536,4443,1756,person
images_train/DSC04341,4452,1539,4518,1752,person
images_train/DSC04341,4273,1472,5318,1794,car
images_train/DSC04341,4859,1477,5472,1769,car
images_train/DSC04344,746,1580,2963,2495,car
images_train/DSC04344,116,1682,306,2067,person
images_train/DSC04344,74,1692,256,2072,person
images_train/DSC04344,326,1590,504,1990,person
images_train/DSC04344,286,1765,544,2037,bicycle
images_train/DSC04347,3388,1055,4256,2802,person
images_train/DSC04347,861,1107,1826,3313,person
images_train/DSC04348,58,218,658,583,car
images_train/DSC04348,318,222,1077,690,car
images_train/DSC04348,1358,47,2409,496,car
images_train/DSC04348,3055,92,3277,397,person
images_train/DSC04348,4164,0,5470,661,car
images_train/DSC04348,190,249,3673,2595,car
images_train/DSC04351,404,1801,1996,2626,car
images_train/DSC04351,2476,1686,4686,2611,car
images_train/DSC04351,3571,1759,4004,2396,person
images_train/DSC04351,4919,1656,5224,2149,person
images_train/DSC04351,5161,1666,5364,2134,person
images_train/DSC04351,5206,1656,5434,2146,person
images_train/DSC04352,1239,1661,2709,2638,car
images_train/DSC04352,2081,1781,2436,2257,person
images_train/DSC04352,0,1796,1172,2733,car
images_train/DSC04353,3532,966,4363,3018,person
images_train/DSC04354,1299,1621,2024,2949,person
images_train/DSC04354,1639,1426,2599,2914,person
images_train/DSC04354,2414,1556,2884,2421,person
images_train/DSC04355,1907,1803,4560,3097,car
images_train/DSC04357,3276,583,4139,3276,person
images_train/DSC04358,2490,1050,2954,2312,person
images_train/DSC04358,2924,896,3770,2322,person
images_train/DSC04358,4946,902,5472,3218,person
images_train/DSC04358,4949,1707,5472,3444,bicycle
images_train/DSC04360,928,1082,5126,3479,car
images_train/DSC04360,748,766,1109,1466,person
images_train/DSC04360,498,1092,1280,1624,bicycle
images_train/DSC04360,1651,929,1861,1401,person
images_train/DSC04360,3441,878,3692,1350,person
images_train/DSC04361,2359,1296,3053,3279,person
images_train/DSC04366,3289,1141,3957,2918,person
images_train/DSC04372,3064,1081,3660,2787,person
images_train/DSC04372,2196,1126,2949,2808,person
images_train/DSC04373,3329,1061,3839,2374,person
images_train/DSC04373,2829,1096,3271,2399,person
images_train/DSC04373,2269,1189,2646,2441,person
images_train/DSC04373,0,1409,174,2201,person
images_train/DSC04373,69,1526,194,1929,person
images_train/DSC04375,2027,1719,2372,2714,person
images_train/DSC04375,1656,1777,2113,2743,person
images_train/DSC04376,199,736,1029,3236,person
images_train/DSC04376,3981,954,4508,1926,person
images_train/DSC04376,3064,919,3216,1401,person
images_train/DSC04376,2849,934,3028,1418,person
images_train/DSC04376,0,1134,168,1585,person
images_train/DSC04376,18,976,55,1114,person
images_train/DSC04376,860,995,907,1156,person
images_train/DSC04376,871,969,942,1154,person
images_train/DSC04377,1233,535,2665,3317,person
images_train/DSC04378,758,454,1506,1888,person
images_train/DSC04380,1225,1198,1542,2164,person
images_train/DSC04380,1862,1268,2167,2137,person
images_train/DSC04381,2219,1379,2946,3416,person
images_train/DSC04382,2445,1289,2880,2518,person
images_train/DSC04382,2858,1218,3286,2513,person
images_train/DSC04386,1891,945,2505,2440,person
images_train/DSC04386,5153,988,5253,1284,person
images_train/DSC04386,5233,1078,5273,1164,person
images_train/DSC04386,5331,1090,5359,1188,person
images_train/DSC04386,3986,1012,4036,1192,person
images_train/DSC04387,281,214,1761,3336,person
images_train/DSC04387,1452,435,2772,3248,person
images_train/DSC04387,4841,426,4986,901,person
images_train/DSC04387,4716,456,4891,901,person
images_train/DSC04388,1889,1259,2657,2761,person
images_train/DSC04389,1174,726,2227,3331,person
images_train/DSC04389,948,975,1112,1347,person
images_train/DSC04391,3003,442,4098,3518,person
images_train/DSC04393,2762,416,3828,3648,person
images_train/DSC04395,5413,843,5471,995,person
images_train/DSC04395,78,975,160,1134,person
images_train/DSC04395,3220,710,4077,2755,person
images_train/DSC04395,2298,916,3062,2778,person
images_train/DSC04396,3126,884,3642,2370,person
images_train/DSC04396,1904,884,2442,2392,person
images_train/DSC04396,4560,896,4784,1644,person
images_train/DSC04396,116,1012,246,1340,person
images_train/DSC04397,3498,1177,4305,3417,person
images_train/DSC04398,2572,1707,3388,2779,person
images_train/DSC04398,3088,1660,3696,2753,person
images_train/DSC04399,1223,1189,1866,2993,person
images_train/DSC04400,2365,1113,4454,2886,person
images_train/DSC04400,738,823,1037,1302,person
images_train/DSC04402,1858,900,1958,1160,person
images_train/DSC04402,1895,900,1953,1143,person
images_train/DSC04402,1703,830,1838,1290,person
images_train/DSC04402,2936,835,3864,3204,person
images_train/DSC04404,1880,950,2674,3103,person
images_train/DSC04404,2745,817,3546,3029,person
images_train/DSC04404,3520,962,3875,1663,person
images_train/DSC04404,4979,842,5061,1039,person
images_train/DSC04404,4844,829,4951,1039,person
images_train/DSC04405,3070,1021,3914,3087,person
images_train/DSC04405,2260,1118,2955,3099,person
images_train/DSC04405,256,1193,479,1709,person
images_train/DSC04406,322,333,1337,3287,person
images_train/DSC04406,3574,417,4360,2369,person
images_train/DSC04406,3120,382,3760,2356,person
images_train/DSC04407,702,788,1727,3293,person
images_train/DSC04407,1558,756,2676,3277,person
images_train/DSC04409,1746,339,4722,3647,person
images_train/DSC04409,301,697,372,900,person
images_train/DSC04409,1359,612,1417,746,person
images_train/DSC04410,2344,1591,3093,2660,person
images_train/DSC04410,5010,1271,5466,2527,person
images_train/DSC04410,4827,1314,5057,1980,person
images_train/DSC04410,4623,1329,4808,1950,person
images_train/DSC04410,2367,1275,2457,1519,person
images_train/DSC04410,2471,1275,2574,1522,person
images_train/DSC04410,4686,1396,4823,1808,person
images_train/DSC04411,3814,1214,4411,2534,person
images_train/DSC04411,3531,1254,3806,1909,person
images_train/DSC04411,1316,1524,1824,2581,person
images_train/DSC04411,1524,1394,1606,1616,person
images_train/DSC04412,2042,1935,2697,3349,person
images_train/DSC04413,2695,717,2780,1155,person
images_train/DSC04413,747,640,1877,3589,person
images_train/DSC04414,2306,1231,2841,2636,person
images_train/DSC04414,2889,1144,3269,2604,person
images_train/DSC04415,951,447,1931,3460,person
images_train/DSC04415,1880,636,2280,1680,person
images_train/DSC04415,2610,656,2886,1687,person
images_train/DSC04415,29,535,137,1119,person
images_train/DSC04416,1615,1181,2200,2841,person
images_train/DSC04416,2743,1112,3208,2838,person
images_train/DSC04416,3006,1175,3525,2833,person
images_train/DSC04416,3335,1073,3844,2833,person
images_train/DSC04417,1666,1272,1982,2032,person
images_train/DSC04417,2596,1410,3054,2980,person
images_train/DSC04419,2669,879,3109,2541,person
images_train/DSC04419,2894,806,3409,2571,person
images_train/DSC04419,4406,1441,4614,2021,person
images_train/DSC04420,3106,1377,3576,2837,person
images_train/DSC04420,3416,1304,3919,2830,person
images_train/DSC04420,803,1964,1093,2421,person
images_train/DSC04422,1234,1780,1791,2307,person
images_train/DSC04422,1551,1200,2291,3253,person
images_train/DSC04422,1968,1134,2538,2865,person
images_train/DSC04422,2778,1207,3441,2822,person
images_train/DSC04422,3439,1149,4025,2537,person
images_train/DSC04422,3489,1667,4019,2624,bicycle
images_train/DSC04426,1326,840,2201,3267,person
images_train/DSC04426,190,1231,475,1655,person
images_train/DSC04430,1329,354,2222,3636,person
